Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
104.236.16.22,September 23 2024 11:33:16 PM EDT,New York - US,Up,200,15,2,9,43,5,75,152458,104.18.9.189,-
66.165.251.146,September 23 2024 11:28:05 PM EDT,New York - US,Up,200,27,1,11,43,11,94,152458,104.18.9.189,-
209.151.153.107,September 23 2024 11:22:55 PM EDT,New York - US,Up,200,18,2,10,53,4,87,152458,104.18.9.189,-
207.244.104.233,September 23 2024 11:22:55 PM EDT,Virginia - US,Up,200,5,1,12,70,6,95,152458,104.18.9.189,-
165.22.238.144,September 23 2024 11:22:55 PM EDT,Toronto - CA,Up,200,8,2,11,45,4,70,152458,104.18.8.189,-
64.235.50.24,September 23 2024 11:22:55 PM EDT,Las Vegas - US,Up,200,25,9,21,72,7,134,152458,104.18.9.189,-
209.151.153.107,September 23 2024 11:17:43 PM EDT,New York - US,Up,200,18,2,11,45,7,83,152458,104.18.8.189,-
104.236.16.22,September 23 2024 11:12:33 PM EDT,New York - US,Up,200,12,2,11,44,5,74,152458,104.18.9.189,-
169.197.141.229,September 23 2024 11:07:23 PM EDT,New York - US,Up,200,24,1,11,38,5,79,152458,104.18.8.189,-
104.236.16.22,September 23 2024 11:02:14 PM EDT,New York - US,Up,200,15,1,13,53,5,87,152458,104.18.9.189,-
172.96.165.98,September 23 2024 10:56:59 PM EDT,New York - US,Up,200,29,3,11,52,4,99,152458,104.18.8.189,-
172.96.165.98,September 23 2024 10:51:49 PM EDT,New York - US,Up,200,14,2,15,51,5,87,152458,104.18.9.189,-
174.129.225.90,September 23 2024 10:51:49 PM EDT,Virginia - US,Up,200,38,5,11,62,6,122,152458,104.18.9.189,-
165.22.238.144,September 23 2024 10:51:49 PM EDT,Toronto - CA,Up,200,9,2,13,66,4,94,152458,104.18.9.189,-
45.10.22.81,September 23 2024 10:51:49 PM EDT,Las Vegas - US,Up,200,14,9,23,73,9,129,152458,104.18.9.189,-
66.165.251.146,September 23 2024 10:46:42 PM EDT,New York - US,Up,200,30,2,11,46,5,94,152458,104.18.8.189,-
169.197.141.229,September 23 2024 10:41:28 PM EDT,New York - US,Up,200,24,1,15,54,5,99,152458,104.18.8.189,-
104.236.114.81,September 23 2024 10:36:21 PM EDT,New York - US,Up,200,17,2,21,50,11,101,152458,104.18.9.189,-
104.236.16.22,September 23 2024 10:31:10 PM EDT,New York - US,Up,200,35,1,15,55,2,109,152458,104.18.9.189,-
172.96.165.98,September 23 2024 10:25:55 PM EDT,New York - US,Up,200,13,2,13,52,4,84,152458,104.18.8.189,-
45.58.47.160,September 23 2024 10:20:46 PM EDT,New York - US,Up,200,132,3,22,50,2,209,152458,104.18.9.189,-
108.62.123.84,September 23 2024 10:20:46 PM EDT,Virginia - US,Up,200,18,2,13,52,10,95,152458,104.18.8.189,-
162.223.228.142,September 23 2024 10:20:46 PM EDT,Toronto - CA,Up,200,15,11,18,113,11,168,152458,104.18.8.189,-
45.10.22.81,September 23 2024 10:20:46 PM EDT,Las Vegas - US,Up,200,26,8,20,77,8,139,152458,104.18.9.189,-
172.96.165.98,September 23 2024 10:15:32 PM EDT,New York - US,Up,200,26,1,12,44,5,88,152458,104.18.9.189,-
66.165.251.146,September 23 2024 10:10:21 PM EDT,New York - US,Up,200,31,2,13,43,4,93,152458,104.18.8.189,-
209.151.153.107,September 23 2024 10:05:08 PM EDT,New York - US,Up,200,19,2,11,115,4,151,152458,104.18.9.189,-
66.165.251.146,September 23 2024 9:59:55 PM EDT,New York - US,Up,200,35,2,24,43,4,108,152458,104.18.9.189,-
104.236.114.81,September 23 2024 9:54:46 PM EDT,New York - US,Up,200,13,7,17,67,5,109,152458,104.18.9.189,-
66.165.233.146,September 23 2024 9:49:34 PM EDT,New York - US,Up,200,28,2,11,70,5,116,152458,104.18.8.189,-
108.62.123.84,September 23 2024 9:49:34 PM EDT,Virginia - US,Up,200,10,2,13,66,5,96,152458,104.18.9.189,-
162.223.228.142,September 23 2024 9:49:34 PM EDT,Toronto - CA,Up,200,13,11,21,72,12,129,152458,104.18.8.189,-
45.10.22.81,September 23 2024 9:49:34 PM EDT,Las Vegas - US,Up,200,26,9,19,59,8,122,152458,104.18.8.189,-
66.165.251.146,September 23 2024 9:44:19 PM EDT,New York - US,Up,200,29,2,12,58,4,105,152458,104.18.9.189,-
169.197.141.229,September 23 2024 9:38:50 PM EDT,New York - US,Up,200,26,1,10,60,4,101,152458,104.18.8.189,-
66.165.233.146,September 23 2024 9:33:16 PM EDT,New York - US,Up,200,53,2,11,48,4,118,152458,104.18.8.189,-
66.165.251.146,September 23 2024 9:27:53 PM EDT,New York - US,Up,200,52,2,19,128,7,208,152458,104.18.9.189,-
209.151.153.107,September 23 2024 9:22:37 PM EDT,New York - US,Up,200,10,2,9,52,5,78,152458,104.18.9.189,-
66.165.233.146,September 23 2024 9:17:20 PM EDT,New York - US,Up,200,54,1,12,50,4,122,152458,104.18.8.189,-
207.244.97.125,September 23 2024 9:17:20 PM EDT,Virginia - US,Up,200,4,2,19,98,6,130,152458,104.18.8.189,-
165.22.238.144,September 23 2024 9:17:20 PM EDT,Toronto - CA,Up,200,10,1,11,50,4,76,152458,104.18.8.189,-
45.10.22.81,September 23 2024 9:17:20 PM EDT,Las Vegas - US,Up,200,15,9,17,84,41,166,152458,104.18.8.189,-
172.96.165.98,September 23 2024 9:12:00 PM EDT,New York - US,Up,200,27,1,12,60,5,105,152458,104.18.9.189,-
66.165.253.194,September 23 2024 9:06:30 PM EDT,New York - US,Up,200,30,2,9,51,7,99,152458,104.18.9.189,-
66.165.251.146,September 23 2024 9:01:00 PM EDT,New York - US,Up,200,29,2,11,56,5,103,152458,104.18.9.189,-
198.211.100.169,September 23 2024 8:55:22 PM EDT,New York - US,Up,200,12,2,16,42,4,76,152458,104.18.9.189,-
169.197.141.229,September 23 2024 8:50:01 PM EDT,New York - US,Up,200,31,2,13,110,1,157,152458,104.18.9.189,-
104.236.114.81,September 23 2024 8:44:30 PM EDT,New York - US,Up,200,14,2,15,91,4,126,152458,104.18.9.189,-
207.244.104.199,September 23 2024 8:44:30 PM EDT,Virginia - US,Up,200,13,2,24,93,12,144,152458,104.18.8.189,-
172.105.0.109,September 23 2024 8:44:30 PM EDT,Toronto - CA,Up,200,56,1,10,39,5,111,152458,104.18.8.189,-
64.235.50.24,September 23 2024 8:44:30 PM EDT,Las Vegas - US,Up,200,22,7,19,55,7,110,152458,104.18.8.189,-
66.165.233.146,September 23 2024 8:39:10 PM EDT,New York - US,Up,200,27,3,21,60,5,116,152458,104.18.8.189,-
66.165.251.146,September 23 2024 8:33:47 PM EDT,New York - US,Up,200,31,2,12,57,4,106,152458,104.18.9.189,-
172.96.165.98,September 23 2024 8:28:19 PM EDT,New York - US,Up,200,31,1,16,50,4,102,152458,104.18.9.189,-
209.151.153.107,September 23 2024 8:22:51 PM EDT,New York - US,Up,200,12,2,17,65,6,102,152458,104.18.8.189,-
104.236.16.22,September 23 2024 8:17:28 PM EDT,New York - US,Up,200,16,2,13,59,5,95,152458,104.18.8.189,-
169.197.141.229,September 23 2024 8:12:06 PM EDT,New York - US,Up,200,33,1,15,79,5,133,152458,104.18.9.189,-
75.101.151.107,September 23 2024 8:12:06 PM EDT,Virginia - US,Up,200,8,2,10,49,3,72,152458,104.18.8.189,-
172.105.0.109,September 23 2024 8:12:06 PM EDT,Toronto - CA,Up,200,559,1,9,44,9,622,152458,104.18.8.189,-
45.10.22.81,September 23 2024 8:12:06 PM EDT,Las Vegas - US,Up,200,15,8,16,55,9,104,152458,104.18.8.189,-
66.165.251.146,September 23 2024 8:06:43 PM EDT,New York - US,Up,200,32,1,12,76,5,126,152458,104.18.8.189,-
66.165.233.146,September 23 2024 8:01:13 PM EDT,New York - US,Up,200,55,2,13,59,5,134,152458,104.18.8.189,-
104.236.16.22,September 23 2024 7:55:42 PM EDT,New York - US,Up,200,14,3,14,47,5,83,152458,104.18.8.189,-
209.151.153.107,September 23 2024 7:50:18 PM EDT,New York - US,Up,200,47,2,10,52,4,115,152458,104.18.9.189,-
169.197.141.229,September 23 2024 7:44:52 PM EDT,New York - US,Up,200,25,1,11,45,5,87,152458,104.18.9.189,-
66.165.233.146,September 23 2024 7:39:34 PM EDT,New York - US,Up,200,54,1,9,54,4,123,152458,104.18.8.189,-
207.244.104.49,September 23 2024 7:39:34 PM EDT,Virginia - US,Up,200,16,2,15,54,6,93,152458,104.18.8.189,-
134.195.196.243,September 23 2024 7:39:34 PM EDT,Toronto - CA,Up,200,13,1,21,65,5,105,152458,104.18.8.189,-
64.235.50.24,September 23 2024 7:39:34 PM EDT,Las Vegas - US,Up,200,21,8,17,58,8,112,152458,104.18.9.189,-
198.211.100.169,September 23 2024 7:34:14 PM EDT,New York - US,Up,200,15,2,13,50,5,85,152458,104.18.9.189,-
45.58.47.160,September 23 2024 7:28:50 PM EDT,New York - US,Up,200,101,6,18,62,4,192,152458,104.18.8.189,-
66.165.233.146,September 23 2024 7:23:05 PM EDT,New York - US,Up,200,54,2,14,59,4,133,152458,104.18.9.189,-
104.236.16.22,September 23 2024 7:17:41 PM EDT,New York - US,Up,200,14,1,10,45,4,75,152458,104.18.8.189,-
45.58.47.160,September 23 2024 7:12:18 PM EDT,New York - US,Up,200,101,2,17,65,5,191,152458,104.18.8.189,-
198.211.100.169,September 23 2024 7:06:57 PM EDT,New York - US,Up,200,17,14,14,73,4,122,152458,104.18.8.189,-
174.129.225.90,September 23 2024 7:06:57 PM EDT,Virginia - US,Up,200,14,2,15,98,18,147,152458,104.18.8.189,-
162.223.228.142,September 23 2024 7:06:57 PM EDT,Toronto - CA,Up,200,15,12,18,64,11,120,152458,104.18.9.189,-
64.235.50.24,September 23 2024 7:06:57 PM EDT,Las Vegas - US,Up,200,21,10,16,105,11,163,152458,104.18.8.189,-
66.165.251.146,September 23 2024 7:01:26 PM EDT,New York - US,Up,200,33,2,13,47,4,99,152458,104.18.9.189,-
66.165.233.146,September 23 2024 6:55:50 PM EDT,New York - US,Up,200,28,3,14,50,4,99,152458,104.18.8.189,-
66.165.251.146,September 23 2024 6:50:27 PM EDT,New York - US,Up,200,32,2,14,50,4,102,152458,104.18.8.189,-
66.165.253.194,September 23 2024 6:45:07 PM EDT,New York - US,Up,200,26,2,9,80,5,122,152458,104.18.9.189,-
66.165.253.194,September 23 2024 6:39:44 PM EDT,New York - US,Up,200,27,3,14,44,5,93,152458,104.18.9.189,-
45.58.47.160,September 23 2024 6:34:18 PM EDT,New York - US,Up,200,122,3,34,69,13,241,152458,104.18.8.189,-
174.129.225.90,September 23 2024 6:34:18 PM EDT,Virginia - US,Up,200,15,2,8,43,3,71,152458,104.18.8.189,-
172.105.0.109,September 23 2024 6:34:18 PM EDT,Toronto - CA,Up,200,48,1,9,100,10,168,152458,104.18.8.189,-
64.235.50.24,September 23 2024 6:34:18 PM EDT,Las Vegas - US,Up,200,21,7,16,57,7,108,152458,104.18.8.189,-
104.236.114.81,September 23 2024 6:28:57 PM EDT,New York - US,Up,200,17,3,14,49,6,89,152458,104.18.9.189,-
198.211.100.169,September 23 2024 6:23:16 PM EDT,New York - US,Up,200,27,3,13,48,5,96,152458,104.18.8.189,-
172.96.165.98,September 23 2024 6:17:54 PM EDT,New York - US,Up,200,23,2,16,56,6,103,152458,104.18.9.189,-
66.165.253.194,September 23 2024 6:12:10 PM EDT,New York - US,Up,200,30,2,12,46,5,95,152458,104.18.9.189,-
66.165.253.194,September 23 2024 6:06:42 PM EDT,New York - US,Up,200,28,2,10,43,4,87,152458,104.18.8.189,-
104.236.114.81,September 23 2024 6:01:17 PM EDT,New York - US,Up,200,17,4,21,53,6,101,152458,104.18.8.189,-
207.244.103.237,September 23 2024 6:01:17 PM EDT,Virginia - US,Up,200,17,2,12,64,5,100,152458,104.18.9.189,-
165.22.238.144,September 23 2024 6:01:17 PM EDT,Toronto - CA,Up,200,77,1,12,57,5,153,152458,104.18.9.189,-
45.10.22.81,September 23 2024 6:01:17 PM EDT,Las Vegas - US,Up,200,26,9,18,67,9,129,152458,104.18.9.189,-
172.96.165.98,September 23 2024 5:55:52 PM EDT,New York - US,Up,200,16,2,15,48,4,85,152458,104.18.9.189,-
66.165.251.146,September 23 2024 5:50:17 PM EDT,New York - US,Up,200,30,2,13,54,5,104,152458,104.18.8.189,-
198.211.100.169,September 23 2024 5:44:45 PM EDT,New York - US,Up,200,17,1,11,42,4,75,152458,104.18.9.189,-
66.165.251.146,September 23 2024 5:39:09 PM EDT,New York - US,Up,200,53,2,9,57,5,126,152458,104.18.9.189,-
209.151.153.107,September 23 2024 5:33:34 PM EDT,New York - US,Up,200,9,1,10,59,4,84,152458,104.18.9.189,-
66.165.253.194,September 23 2024 5:28:12 PM EDT,New York - US,Up,200,27,3,13,53,4,100,152458,104.18.9.189,-
207.244.103.237,September 23 2024 5:28:12 PM EDT,Virginia - US,Up,200,13,2,16,62,6,99,152458,104.18.9.189,-
162.223.228.142,September 23 2024 5:28:12 PM EDT,Toronto - CA,Up,200,13,12,22,78,12,137,152458,104.18.8.189,-
45.10.22.81,September 23 2024 5:28:12 PM EDT,Las Vegas - US,Up,200,12,8,17,57,9,103,152458,104.18.8.189,-
209.151.153.107,September 23 2024 5:22:50 PM EDT,New York - US,Up,200,9,2,11,140,4,166,152458,104.18.8.189,-
66.165.253.194,September 23 2024 5:17:28 PM EDT,New York - US,Up,200,27,2,20,47,5,101,152458,104.18.8.189,-
66.165.253.194,September 23 2024 5:12:08 PM EDT,New York - US,Up,200,29,1,10,57,5,103,152458,104.18.9.189,-
104.236.16.22,September 23 2024 5:06:52 PM EDT,New York - US,Up,200,13,2,12,58,5,90,152458,104.18.9.189,-
66.165.253.194,September 23 2024 5:01:37 PM EDT,New York - US,Up,200,57,2,20,49,5,133,152458,104.18.9.189,-
172.96.165.98,September 23 2024 4:56:18 PM EDT,New York - US,Up,200,28,2,12,171,5,218,152458,104.18.9.189,-
207.244.103.237,September 23 2024 4:56:18 PM EDT,Virginia - US,Up,200,5,2,13,59,13,92,152458,104.18.9.189,-
165.22.238.144,September 23 2024 4:56:18 PM EDT,Toronto - CA,Up,200,19,1,15,57,3,95,152458,104.18.8.189,-
45.10.22.81,September 23 2024 4:56:18 PM EDT,Las Vegas - US,Up,200,12,12,24,75,8,131,152458,104.18.9.189,-
66.165.253.194,September 23 2024 4:51:02 PM EDT,New York - US,Up,200,71,2,13,55,5,146,152458,104.18.8.189,-
45.58.47.160,September 23 2024 4:45:44 PM EDT,New York - US,Up,200,97,2,77,81,2,259,152458,104.18.9.189,-
209.151.153.107,September 23 2024 4:40:27 PM EDT,New York - US,Up,200,10,2,12,49,5,78,152458,104.18.9.189,-
104.236.16.22,September 23 2024 4:35:10 PM EDT,New York - US,Up,200,897,44,100,123,35,1199,152458,104.18.9.189,-
209.151.153.107,September 23 2024 4:29:52 PM EDT,New York - US,Up,200,18,1,10,68,4,101,152458,104.18.8.189,-
104.236.114.81,September 23 2024 4:24:31 PM EDT,New York - US,Up,200,14,2,14,62,5,97,152458,104.18.8.189,-
75.101.151.107,September 23 2024 4:24:31 PM EDT,Virginia - US,Up,200,40,1,14,73,7,135,152458,104.18.8.189,-
172.105.0.109,September 23 2024 4:24:31 PM EDT,Toronto - CA,Up,200,297,1,11,61,4,374,152458,104.18.9.189,-
64.235.50.24,September 23 2024 4:24:31 PM EDT,Las Vegas - US,Up,200,19,8,17,65,7,116,152458,104.18.9.189,-
169.197.141.229,September 23 2024 4:19:16 PM EDT,New York - US,Up,200,56,1,16,62,6,141,152458,104.18.9.189,-
172.96.165.98,September 23 2024 4:13:59 PM EDT,New York - US,Up,200,12,1,11,85,5,114,152458,104.18.8.189,-
169.197.141.229,September 23 2024 4:08:34 PM EDT,New York - US,Up,200,25,1,12,60,8,106,152458,104.18.9.189,-
66.165.233.146,September 23 2024 4:03:16 PM EDT,New York - US,Up,200,67,2,15,54,7,146,152458,104.18.8.189,-
45.58.47.160,September 23 2024 3:57:54 PM EDT,New York - US,Up,200,156,2,16,84,4,262,152458,104.18.9.189,-
66.165.233.146,September 23 2024 3:52:37 PM EDT,New York - US,Up,200,68,1,12,52,5,138,152458,104.18.8.189,-
207.244.97.125,September 23 2024 3:52:37 PM EDT,Virginia - US,Up,200,17,2,12,142,6,179,152458,104.18.8.189,-
165.22.238.144,September 23 2024 3:52:37 PM EDT,Toronto - CA,Up,200,8,1,14,60,6,89,152458,104.18.9.189,-
64.235.50.24,September 23 2024 3:52:37 PM EDT,Las Vegas - US,Up,200,0,8,14,50,8,80,152458,104.18.9.189,-
104.236.114.81,September 23 2024 3:47:19 PM EDT,New York - US,Up,200,18,3,16,84,3,124,152458,104.18.9.189,-
66.165.253.194,September 23 2024 3:41:59 PM EDT,New York - US,Up,200,53,2,12,50,5,122,152458,104.18.9.189,-
169.197.141.229,September 23 2024 3:36:40 PM EDT,New York - US,Up,200,26,1,16,54,5,102,152458,104.18.9.189,-
209.151.153.107,September 23 2024 3:31:22 PM EDT,New York - US,Up,200,11,1,11,143,4,170,152458,104.18.8.189,-
66.165.253.194,September 23 2024 3:26:00 PM EDT,New York - US,Up,200,58,2,25,57,5,147,152458,104.18.8.189,-
66.165.233.146,September 23 2024 3:20:40 PM EDT,New York - US,Up,200,55,2,10,52,5,124,152458,104.18.8.189,-
174.129.225.90,September 23 2024 3:20:40 PM EDT,Virginia - US,Up,200,34,4,12,64,7,122,152458,104.18.8.189,-
134.195.196.243,September 23 2024 3:20:40 PM EDT,Toronto - CA,Up,200,15,1,22,44,5,87,152458,104.18.8.189,-
45.10.22.81,September 23 2024 3:20:40 PM EDT,Las Vegas - US,Up,200,13,8,27,80,8,136,152458,104.18.8.189,-
172.96.165.98,September 23 2024 3:15:24 PM EDT,New York - US,Up,200,29,2,29,76,5,141,152458,104.18.8.189,-
169.197.141.229,September 23 2024 3:10:05 PM EDT,New York - US,Up,200,15,1,13,111,5,145,152458,104.18.9.189,-
198.211.100.169,September 23 2024 3:04:47 PM EDT,New York - US,Up,200,36,1,10,55,4,106,152458,104.18.9.189,-
169.197.141.229,September 23 2024 2:59:26 PM EDT,New York - US,Up,200,25,2,13,74,6,120,152458,104.18.9.189,-
209.151.153.107,September 23 2024 2:54:10 PM EDT,New York - US,Up,200,16,2,11,51,4,84,152458,104.18.8.189,-
172.96.165.98,September 23 2024 2:48:48 PM EDT,New York - US,Up,200,28,1,10,52,4,96,152458,104.18.9.189,-
174.129.225.90,September 23 2024 2:48:48 PM EDT,Virginia - US,Up,200,35,2,15,87,5,144,152458,104.18.8.189,-
134.195.196.243,September 23 2024 2:48:48 PM EDT,Toronto - CA,Up,200,13,1,9,49,6,78,152458,104.18.8.189,-
45.10.22.81,September 23 2024 2:48:48 PM EDT,Las Vegas - US,Up,200,14,8,18,88,8,137,152458,104.18.9.189,-
172.96.165.98,September 23 2024 2:43:27 PM EDT,New York - US,Up,200,49,1,13,84,6,153,152458,104.18.9.189,-
66.165.233.146,September 23 2024 2:38:08 PM EDT,New York - US,Up,200,58,3,15,63,5,145,152458,104.18.9.189,-
169.197.141.229,September 23 2024 2:32:46 PM EDT,New York - US,Up,200,25,1,11,72,4,113,152458,104.18.9.189,-
198.211.100.169,September 23 2024 2:27:28 PM EDT,New York - US,Up,200,13,2,14,62,5,96,152458,104.18.8.189,-
104.236.114.81,September 23 2024 2:22:09 PM EDT,New York - US,Up,200,18,2,17,54,8,99,152458,104.18.9.189,-
169.197.141.229,September 23 2024 2:16:50 PM EDT,New York - US,Up,200,24,1,10,54,6,95,152458,104.18.9.189,-
207.244.103.237,September 23 2024 2:16:50 PM EDT,Virginia - US,Up,200,14,1,12,71,6,104,152458,104.18.8.189,-
134.195.196.243,September 23 2024 2:16:50 PM EDT,Toronto - CA,Up,200,11,1,23,52,4,92,152458,104.18.8.189,-
64.235.50.24,September 23 2024 2:16:50 PM EDT,Las Vegas - US,Up,200,23,7,17,62,8,117,152458,104.18.9.189,-
104.236.114.81,September 23 2024 2:11:28 PM EDT,New York - US,Up,200,20,2,14,49,5,90,152458,104.18.8.189,-
45.58.47.160,September 23 2024 2:06:08 PM EDT,New York - US,Up,200,120,4,23,123,5,275,152458,104.18.8.189,-
104.236.114.81,September 23 2024 2:00:45 PM EDT,New York - US,Up,200,18,2,25,51,4,100,152458,104.18.9.189,-
198.211.100.169,September 23 2024 1:55:23 PM EDT,New York - US,Up,200,14,2,16,60,7,99,152458,104.18.9.189,-
104.236.16.22,September 23 2024 1:50:04 PM EDT,New York - US,Up,200,66,1,15,79,5,166,152458,104.18.9.189,-
66.165.253.194,September 23 2024 1:44:45 PM EDT,New York - US,Up,200,60,2,21,53,4,140,152458,104.18.9.189,-
75.101.151.107,September 23 2024 1:44:45 PM EDT,Virginia - US,Up,200,8,2,13,57,5,85,152458,104.18.9.189,-
165.22.238.144,September 23 2024 1:44:45 PM EDT,Toronto - CA,Up,200,5,2,12,40,5,64,152458,104.18.8.189,-
45.10.22.81,September 23 2024 1:44:45 PM EDT,Las Vegas - US,Up,200,25,8,19,89,9,150,152458,104.18.8.189,-
169.197.141.229,September 23 2024 1:39:20 PM EDT,New York - US,Up,200,31,1,14,61,5,112,152458,104.18.9.189,-
209.151.153.107,September 23 2024 1:33:54 PM EDT,New York - US,Up,200,20,2,11,47,5,85,152458,104.18.8.189,-
209.151.153.107,September 23 2024 1:28:26 PM EDT,New York - US,Up,200,17,2,10,66,6,101,152458,104.18.9.189,-
104.236.16.22,September 23 2024 1:22:59 PM EDT,New York - US,Up,200,18,2,13,53,5,91,152458,104.18.8.189,-
104.236.114.81,September 23 2024 1:17:26 PM EDT,New York - US,Up,200,19,3,15,60,5,102,152458,104.18.9.189,-
172.96.165.98,September 23 2024 1:11:54 PM EDT,New York - US,Up,200,30,2,14,76,4,126,152458,104.18.8.189,-
207.244.104.233,September 23 2024 1:11:54 PM EDT,Virginia - US,Up,200,15,2,15,72,4,108,152458,104.18.9.189,-
134.195.196.243,September 23 2024 1:11:54 PM EDT,Toronto - CA,Up,200,12,1,23,61,5,102,152458,104.18.8.189,-
45.10.22.81,September 23 2024 1:11:54 PM EDT,Las Vegas - US,Up,200,14,8,25,137,8,192,152458,104.18.8.189,-
45.58.47.160,September 23 2024 1:06:11 PM EDT,New York - US,Up,200,92,9,25,76,4,206,152458,104.18.9.189,-
172.96.165.98,September 23 2024 1:00:36 PM EDT,New York - US,Up,200,34,2,11,70,5,122,152458,104.18.9.189,-
169.197.141.229,September 23 2024 12:54:58 PM EDT,New York - US,Up,200,24,1,10,61,5,101,152458,104.18.9.189,-
104.236.16.22,September 23 2024 12:49:23 PM EDT,New York - US,Up,200,22,1,16,73,5,117,152458,104.18.9.189,-
172.96.165.98,September 23 2024 12:43:47 PM EDT,New York - US,Up,200,30,1,14,77,5,127,152458,104.18.8.189,-
66.165.251.146,September 23 2024 12:38:04 PM EDT,New York - US,Up,200,28,3,35,83,5,154,152458,104.18.9.189,-
207.244.104.199,September 23 2024 12:38:04 PM EDT,Virginia - US,Up,200,8,2,19,86,6,121,152458,104.18.8.189,-
134.195.196.243,September 23 2024 12:38:04 PM EDT,Toronto - CA,Up,200,36,1,22,65,5,129,152458,104.18.8.189,-
45.10.22.81,September 23 2024 12:38:04 PM EDT,Las Vegas - US,Up,200,15,9,19,139,8,190,152458,104.18.9.189,-
198.211.100.169,September 23 2024 12:32:25 PM EDT,New York - US,Up,200,47,2,20,97,5,171,152458,104.18.8.189,-
209.151.153.107,September 23 2024 12:26:47 PM EDT,New York - US,Up,200,17,2,11,2774,8,2812,152458,104.18.9.189,-
198.211.100.169,September 23 2024 12:21:09 PM EDT,New York - US,Up,200,15,1,15,65,10,106,152458,104.18.8.189,-
172.96.165.98,September 23 2024 12:15:32 PM EDT,New York - US,Up,200,31,3,21,71,7,133,152458,104.18.8.189,-
169.197.141.229,September 23 2024 12:09:49 PM EDT,New York - US,Up,200,23,3,15,84,5,130,152458,104.18.8.189,-
104.236.114.81,September 23 2024 12:04:02 PM EDT,New York - US,Up,200,16,2,19,52,8,97,152458,104.18.9.189,-
23.105.39.121,September 23 2024 12:04:02 PM EDT,Virginia - US,Up,200,19,2,16,120,9,166,152458,104.18.8.189,-
172.105.0.109,September 23 2024 12:04:02 PM EDT,Toronto - CA,Up,200,49,1,10,42,5,107,152458,104.18.9.189,-
45.10.22.81,September 23 2024 12:04:02 PM EDT,Las Vegas - US,Up,200,14,8,18,72,8,120,152458,104.18.8.189,-
104.236.16.22,September 23 2024 11:58:14 AM EDT,New York - US,Up,200,98,30,63,62,3,257,152458,104.18.8.189,-
66.165.233.146,September 23 2024 11:52:28 AM EDT,New York - US,Up,200,54,2,14,50,9,129,152458,104.18.8.189,-
104.236.114.81,September 23 2024 11:46:41 AM EDT,New York - US,Up,200,16,1,16,528,1,562,152458,104.18.8.189,-
104.236.114.81,September 23 2024 11:40:45 AM EDT,New York - US,Up,200,16,7,15,79,5,123,152458,104.18.9.189,-
