Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
66.165.251.146,September 15 2024 4:35:22 PM EDT,New York - US,Up,200,25,2,10,39,15,91,630001,104.18.17.112,-
209.151.153.107,September 15 2024 4:30:07 PM EDT,New York - US,Up,200,9,2,10,44,16,81,630001,104.18.16.112,-
66.165.251.146,September 15 2024 4:24:53 PM EDT,New York - US,Up,200,15,2,29,95,15,156,630001,104.18.16.112,-
172.96.165.98,September 15 2024 4:19:44 PM EDT,New York - US,Up,200,23,1,10,53,14,101,630001,104.18.16.112,-
207.244.103.237,September 15 2024 4:19:44 PM EDT,Virginia - US,Up,200,5,1,15,77,15,114,630001,104.18.16.112,-
134.195.196.243,September 15 2024 4:19:44 PM EDT,Toronto - CA,Up,200,12,1,10,58,13,94,630001,104.18.17.112,-
45.10.22.81,September 15 2024 4:19:44 PM EDT,Las Vegas - US,Up,200,13,9,19,108,14,163,630001,104.18.17.112,-
169.197.141.229,September 15 2024 4:14:32 PM EDT,New York - US,Up,200,26,3,14,43,13,99,630001,104.18.17.112,-
66.165.233.146,September 15 2024 4:09:23 PM EDT,New York - US,Up,200,52,2,9,40,15,118,630001,104.18.17.112,-
169.197.141.229,September 15 2024 4:04:13 PM EDT,New York - US,Up,200,26,1,10,39,13,89,630001,104.18.17.112,-
66.165.233.146,September 15 2024 3:59:04 PM EDT,New York - US,Up,200,25,3,11,39,14,92,630001,104.18.17.112,-
209.151.153.107,September 15 2024 3:53:56 PM EDT,New York - US,Up,200,5,2,9,42,17,75,630001,104.18.16.112,-
198.211.100.169,September 15 2024 3:48:47 PM EDT,New York - US,Up,200,28,6,11,46,18,109,630001,104.18.17.112,-
108.62.123.84,September 15 2024 3:48:47 PM EDT,Virginia - US,Up,200,5,1,12,76,12,106,630001,104.18.16.112,-
172.105.0.109,September 15 2024 3:48:47 PM EDT,Toronto - CA,Up,200,299,1,10,64,13,387,630001,104.18.16.112,-
64.235.50.24,September 15 2024 3:48:47 PM EDT,Las Vegas - US,Up,200,26,8,16,112,13,176,630001,104.18.16.112,-
172.96.165.98,September 15 2024 3:43:35 PM EDT,New York - US,Up,200,12,2,13,2299,14,2340,630001,104.18.17.112,-
172.96.165.98,September 15 2024 3:38:26 PM EDT,New York - US,Up,200,24,2,12,39,17,94,630001,104.18.17.112,-
169.197.141.229,September 15 2024 3:33:14 PM EDT,New York - US,Up,200,13,1,11,45,18,88,630001,104.18.17.112,-
66.165.233.146,September 15 2024 3:28:04 PM EDT,New York - US,Up,200,52,3,11,53,17,136,630001,104.18.16.112,-
198.211.100.169,September 15 2024 3:22:51 PM EDT,New York - US,Up,200,14,2,17,53,17,103,630001,104.18.17.112,-
66.165.233.146,September 15 2024 3:17:44 PM EDT,New York - US,Up,200,52,2,9,62,15,140,630001,104.18.17.112,-
131.153.220.98,September 15 2024 3:17:44 PM EDT,Virginia - US,Up,200,7,0,9,50,16,82,630001,104.18.17.112,-
134.195.196.243,September 15 2024 3:17:44 PM EDT,Toronto - CA,Up,200,24,1,18,51,13,107,630001,104.18.17.112,-
45.10.22.81,September 15 2024 3:17:44 PM EDT,Las Vegas - US,Up,200,13,8,19,225,15,280,630001,104.18.17.112,-
172.96.165.98,September 15 2024 3:12:37 PM EDT,New York - US,Up,200,12,74,13,45,18,162,630001,104.18.17.112,-
104.236.16.22,September 15 2024 3:07:24 PM EDT,New York - US,Up,200,14,1,11,39,15,81,630001,104.18.16.112,-
198.211.100.169,September 15 2024 3:02:15 PM EDT,New York - US,Up,200,24,2,10,43,15,94,630001,104.18.16.112,-
104.236.114.81,September 15 2024 2:57:04 PM EDT,New York - US,Up,200,27,2,12,52,16,109,630001,104.18.17.112,-
66.165.251.146,September 15 2024 2:51:54 PM EDT,New York - US,Up,200,28,2,10,47,17,104,630001,104.18.16.112,-
104.236.114.81,September 15 2024 2:46:46 PM EDT,New York - US,Up,200,28,2,15,131,16,192,630001,104.18.16.112,-
131.153.220.98,September 15 2024 2:46:46 PM EDT,Virginia - US,Up,200,7,1,20,65,33,126,630001,104.18.17.112,-
165.22.238.144,September 15 2024 2:46:46 PM EDT,Toronto - CA,Up,200,10,1,12,65,13,101,630001,104.18.17.112,-
64.235.50.24,September 15 2024 2:46:46 PM EDT,Las Vegas - US,Up,200,13,9,21,125,14,182,630001,104.18.16.112,-
104.236.114.81,September 15 2024 2:41:32 PM EDT,New York - US,Up,200,15,2,20,1545,16,1598,630001,104.18.16.112,-
66.165.233.146,September 15 2024 2:36:23 PM EDT,New York - US,Up,200,51,3,11,41,16,122,629993,104.18.16.112,-
66.165.251.146,September 15 2024 2:31:17 PM EDT,New York - US,Up,200,27,2,11,46,14,100,629993,104.18.16.112,-
104.236.114.81,September 15 2024 2:26:08 PM EDT,New York - US,Up,200,15,7,21,40,16,99,629993,104.18.16.112,-
104.236.114.81,September 15 2024 2:21:00 PM EDT,New York - US,Up,200,50,3,33,47,15,148,629993,104.18.16.112,-
66.165.251.146,September 15 2024 2:15:50 PM EDT,New York - US,Up,200,27,2,26,86,14,155,629993,104.18.16.112,-
207.244.104.199,September 15 2024 2:15:50 PM EDT,Virginia - US,Up,200,6,2,17,49,20,94,629993,104.18.16.112,-
159.203.37.151,September 15 2024 2:15:50 PM EDT,Toronto - CA,Up,200,34,1,11,48,13,107,629993,104.18.17.112,-
64.235.50.24,September 15 2024 2:15:50 PM EDT,Las Vegas - US,Up,200,25,8,21,108,15,177,629993,104.18.16.112,-
104.236.16.22,September 15 2024 2:10:37 PM EDT,New York - US,Up,200,362,56,52,57,21,549,629993,104.18.17.112,-
172.96.165.98,September 15 2024 2:05:21 PM EDT,New York - US,Up,200,13,1,14,83,34,145,629993,104.18.17.112,-
104.236.114.81,September 15 2024 2:00:10 PM EDT,New York - US,Up,200,29,19,25,38,25,137,629993,104.18.17.112,-
66.165.253.194,September 15 2024 1:55:00 PM EDT,New York - US,Up,200,54,2,9,51,15,131,629993,104.18.16.112,-
209.151.153.107,September 15 2024 1:49:50 PM EDT,New York - US,Up,200,10,2,13,38,17,81,629993,104.18.17.112,-
172.96.165.98,September 15 2024 1:44:40 PM EDT,New York - US,Up,200,23,2,14,37,16,92,629993,104.18.17.112,-
108.62.123.84,September 15 2024 1:44:40 PM EDT,Virginia - US,Up,200,5,1,19,63,16,104,629993,104.18.17.112,-
159.203.37.151,September 15 2024 1:44:40 PM EDT,Toronto - CA,Up,200,35,2,12,122,12,184,629993,104.18.16.112,-
45.10.22.81,September 15 2024 1:44:40 PM EDT,Las Vegas - US,Up,200,13,9,18,104,15,159,629993,104.18.16.112,-
66.165.253.194,September 15 2024 1:39:30 PM EDT,New York - US,Up,200,66,2,22,2307,16,2413,629993,104.18.17.112,-
45.58.47.160,September 15 2024 1:34:18 PM EDT,New York - US,Up,200,92,15,38,43,16,204,630004,104.18.16.112,-
169.197.141.229,September 15 2024 1:29:08 PM EDT,New York - US,Up,200,24,1,9,34,14,82,630004,104.18.17.112,-
66.165.251.146,September 15 2024 1:23:59 PM EDT,New York - US,Up,200,27,2,11,47,20,107,630004,104.18.16.112,-
198.211.100.169,September 15 2024 1:18:49 PM EDT,New York - US,Up,200,27,1,12,39,16,95,630004,104.18.17.112,-
66.165.233.146,September 15 2024 1:13:37 PM EDT,New York - US,Up,200,54,6,13,42,15,130,630004,104.18.17.112,-
207.244.104.49,September 15 2024 1:13:37 PM EDT,Virginia - US,Up,200,5,1,12,63,20,101,630004,104.18.16.112,-
165.22.238.144,September 15 2024 1:13:37 PM EDT,Toronto - CA,Up,200,28,1,12,43,14,98,630004,104.18.17.112,-
45.10.22.81,September 15 2024 1:13:37 PM EDT,Las Vegas - US,Up,200,15,18,20,105,14,173,630004,104.18.17.112,-
209.151.153.107,September 15 2024 1:08:26 PM EDT,New York - US,Up,200,10,2,11,67,17,107,630004,104.18.17.112,-
169.197.141.229,September 15 2024 1:03:18 PM EDT,New York - US,Up,200,26,1,11,32,23,93,630004,104.18.17.112,-
169.197.141.229,September 15 2024 12:58:10 PM EDT,New York - US,Up,200,31,5,13,44,16,109,630004,104.18.16.112,-
66.165.251.146,September 15 2024 12:53:04 PM EDT,New York - US,Up,200,27,2,10,38,15,92,630004,104.18.16.112,-
198.211.100.169,September 15 2024 12:47:57 PM EDT,New York - US,Up,200,29,7,14,38,16,104,630004,104.18.16.112,-
104.236.114.81,September 15 2024 12:42:49 PM EDT,New York - US,Up,200,15,4,14,68,21,122,630004,104.18.17.112,-
207.244.104.199,September 15 2024 12:42:49 PM EDT,Virginia - US,Up,200,4,2,11,60,16,93,630004,104.18.16.112,-
172.105.0.109,September 15 2024 12:42:49 PM EDT,Toronto - CA,Up,200,295,1,9,63,13,381,630004,104.18.17.112,-
45.10.22.81,September 15 2024 12:42:49 PM EDT,Las Vegas - US,Up,200,12,9,22,117,20,180,630004,104.18.16.112,-
169.197.141.229,September 15 2024 12:37:38 PM EDT,New York - US,Up,200,23,1,9,2359,15,2408,630004,104.18.16.112,-
198.211.100.169,September 15 2024 12:32:33 PM EDT,New York - US,Up,200,13,3,59,44,10,129,630002,104.18.17.112,-
198.211.100.169,September 15 2024 12:27:27 PM EDT,New York - US,Up,200,13,3,16,43,13,88,630002,104.18.16.112,-
198.211.100.169,September 15 2024 12:22:02 PM EDT,New York - US,Up,200,26,3,14,36,14,93,630002,104.18.16.112,-
104.236.114.81,September 15 2024 12:16:44 PM EDT,New York - US,Up,200,13,2,14,38,25,92,630002,104.18.17.112,-
45.58.47.160,September 15 2024 12:11:30 PM EDT,New York - US,Up,200,44,2,18,34,16,114,630002,104.18.17.112,-
174.129.225.90,September 15 2024 12:11:30 PM EDT,Virginia - US,Up,200,66,2,11,43,19,141,630002,104.18.16.112,-
165.22.238.144,September 15 2024 12:11:30 PM EDT,Toronto - CA,Up,200,35,1,15,62,17,130,630002,104.18.17.112,-
45.10.22.81,September 15 2024 12:11:30 PM EDT,Las Vegas - US,Up,200,13,8,21,124,14,181,630002,104.18.16.112,-
45.58.47.160,September 15 2024 12:06:15 PM EDT,New York - US,Up,200,106,3,19,40,8,176,630002,104.18.16.112,-
198.211.100.169,September 15 2024 12:01:06 PM EDT,New York - US,Up,200,13,2,12,44,13,85,630002,104.18.17.112,-
104.236.16.22,September 15 2024 11:55:53 AM EDT,New York - US,Up,200,13,1,10,37,14,76,630002,104.18.16.112,-
198.211.100.169,September 15 2024 11:50:34 AM EDT,New York - US,Up,200,20,3,16,37,15,91,630002,104.18.16.112,-
169.197.141.229,September 15 2024 11:45:22 AM EDT,New York - US,Up,200,27,1,12,44,14,99,630002,104.18.17.112,-
209.151.153.107,September 15 2024 11:40:07 AM EDT,New York - US,Up,200,10,2,11,37,14,74,630002,104.18.17.112,-
174.129.225.90,September 15 2024 11:40:07 AM EDT,Virginia - US,Up,200,26,2,11,75,18,132,630002,104.18.16.112,-
162.223.228.142,September 15 2024 11:40:07 AM EDT,Toronto - CA,Up,200,12,13,19,56,15,115,630002,104.18.16.112,-
64.235.50.24,September 15 2024 11:40:07 AM EDT,Las Vegas - US,Up,200,13,9,23,103,14,162,630002,104.18.17.112,-
209.151.153.107,September 15 2024 11:34:52 AM EDT,New York - US,Up,200,10,2,10,1443,14,1479,630002,104.18.17.112,-
104.236.16.22,September 15 2024 11:29:39 AM EDT,New York - US,Up,200,13,2,10,46,86,157,630000,104.18.17.112,-
172.96.165.98,September 15 2024 11:24:31 AM EDT,New York - US,Up,200,12,1,11,38,15,77,630000,104.18.17.112,-
198.211.100.169,September 15 2024 11:19:20 AM EDT,New York - US,Up,200,26,2,12,39,13,92,630000,104.18.16.112,-
66.165.253.194,September 15 2024 11:14:06 AM EDT,New York - US,Up,200,51,3,9,43,16,122,630000,104.18.16.112,-
169.197.141.229,September 15 2024 11:08:50 AM EDT,New York - US,Up,200,23,1,12,30,14,80,630000,104.18.17.112,-
207.244.97.125,September 15 2024 11:08:50 AM EDT,Virginia - US,Up,200,5,1,13,44,14,77,630000,104.18.16.112,-
159.203.37.151,September 15 2024 11:08:50 AM EDT,Toronto - CA,Up,200,67,3,11,38,13,132,630000,104.18.16.112,-
45.10.22.81,September 15 2024 11:08:50 AM EDT,Las Vegas - US,Up,200,12,8,16,50,16,102,630000,104.18.17.112,-
104.236.16.22,September 15 2024 11:03:29 AM EDT,New York - US,Up,200,13,2,11,43,14,83,630000,104.18.17.112,-
104.236.16.22,September 15 2024 10:58:11 AM EDT,New York - US,Up,200,28,3,13,47,11,102,630000,104.18.16.112,-
66.165.251.146,September 15 2024 10:53:00 AM EDT,New York - US,Up,200,27,1,25,56,14,124,630000,104.18.16.112,-
66.165.253.194,September 15 2024 10:47:45 AM EDT,New York - US,Up,200,67,2,10,40,15,134,630000,104.18.17.112,-
169.197.141.229,September 15 2024 10:42:30 AM EDT,New York - US,Up,200,24,1,9,34,13,81,630000,104.18.17.112,-
66.165.251.146,September 15 2024 10:37:15 AM EDT,New York - US,Up,200,27,4,15,37,54,137,630000,104.18.17.112,-
131.153.220.98,September 15 2024 10:37:15 AM EDT,Virginia - US,Up,200,14,0,10,65,16,106,630000,104.18.17.112,-
134.195.196.243,September 15 2024 10:37:15 AM EDT,Toronto - CA,Up,200,12,1,18,127,16,174,630000,104.18.17.112,-
64.235.50.24,September 15 2024 10:37:15 AM EDT,Las Vegas - US,Up,200,24,9,15,100,14,162,630000,104.18.17.112,-
45.58.47.160,September 15 2024 10:32:04 AM EDT,New York - US,Up,200,90,7,16,2060,27,2201,630000,104.18.17.112,-
66.165.233.146,September 15 2024 10:26:52 AM EDT,New York - US,Up,200,25,2,11,64,23,125,630000,104.18.17.112,-
104.236.16.22,September 15 2024 10:21:32 AM EDT,New York - US,Up,200,38,23,30,51,20,162,630000,104.18.16.112,-
169.197.141.229,September 15 2024 10:16:18 AM EDT,New York - US,Up,200,23,1,9,56,18,107,630000,104.18.17.112,-
169.197.141.229,September 15 2024 10:11:07 AM EDT,New York - US,Up,200,23,1,16,36,14,90,630000,104.18.17.112,-
209.151.153.107,September 15 2024 10:05:58 AM EDT,New York - US,Up,200,9,1,12,35,13,71,630000,104.18.17.112,-
174.129.225.90,September 15 2024 10:05:58 AM EDT,Virginia - US,Up,200,51,2,9,40,15,117,630000,104.18.17.112,-
134.195.196.243,September 15 2024 10:05:58 AM EDT,Toronto - CA,Up,200,11,1,10,37,14,73,630000,104.18.17.112,-
64.235.50.24,September 15 2024 10:05:58 AM EDT,Las Vegas - US,Up,200,14,9,17,97,11,148,630000,104.18.16.112,-
104.236.114.81,September 15 2024 10:00:43 AM EDT,New York - US,Up,200,13,2,13,134,14,176,630000,104.18.16.112,-
104.236.16.22,September 15 2024 9:55:29 AM EDT,New York - US,Up,200,13,1,11,38,14,77,630000,104.18.16.112,-
66.165.233.146,September 15 2024 9:50:13 AM EDT,New York - US,Up,200,25,1,12,35,38,112,630000,104.18.16.112,-
104.236.114.81,September 15 2024 9:44:55 AM EDT,New York - US,Up,200,20,5,21,35,23,104,630000,104.18.16.112,-
209.151.153.107,September 15 2024 9:39:38 AM EDT,New York - US,Up,200,5,1,11,39,14,71,630000,104.18.16.112,-
45.58.47.160,September 15 2024 9:34:24 AM EDT,New York - US,Up,200,88,6,32,43,18,187,630000,104.18.17.112,-
207.244.104.199,September 15 2024 9:34:24 AM EDT,Virginia - US,Up,200,5,1,12,51,14,83,630000,104.18.16.112,-
165.22.238.144,September 15 2024 9:34:24 AM EDT,Toronto - CA,Up,200,8,1,13,60,24,106,630000,104.18.17.112,-
45.10.22.81,September 15 2024 9:34:24 AM EDT,Las Vegas - US,Up,200,12,9,18,99,14,152,630000,104.18.16.112,-
104.236.114.81,September 15 2024 9:29:13 AM EDT,New York - US,Up,200,17,2,18,1365,13,1416,630000,104.18.16.112,-
172.96.165.98,September 15 2024 9:24:02 AM EDT,New York - US,Up,200,15,1,13,40,13,82,630000,104.18.16.112,-
45.58.47.160,September 15 2024 9:18:52 AM EDT,New York - US,Up,200,64,16,20,35,14,149,630000,104.18.16.112,-
66.165.253.194,September 15 2024 9:13:41 AM EDT,New York - US,Up,200,52,2,12,36,14,116,630000,104.18.17.112,-
66.165.251.146,September 15 2024 9:08:33 AM EDT,New York - US,Up,200,25,3,27,36,16,107,630000,104.18.17.112,-
209.151.153.107,September 15 2024 9:03:24 AM EDT,New York - US,Up,200,8,2,10,40,14,74,630000,104.18.17.112,-
207.244.104.233,September 15 2024 9:03:24 AM EDT,Virginia - US,Up,200,6,1,13,44,27,91,630000,104.18.17.112,-
134.195.196.243,September 15 2024 9:03:24 AM EDT,Toronto - CA,Up,200,11,1,20,37,14,83,630000,104.18.17.112,-
64.235.50.24,September 15 2024 9:03:24 AM EDT,Las Vegas - US,Up,200,23,8,17,98,13,159,630000,104.18.16.112,-
209.151.153.107,September 15 2024 8:58:13 AM EDT,New York - US,Up,200,9,5,12,34,13,73,630000,104.18.17.112,-
209.151.153.107,September 15 2024 8:53:05 AM EDT,New York - US,Up,200,8,1,9,36,13,67,630000,104.18.17.112,-
104.236.114.81,September 15 2024 8:47:53 AM EDT,New York - US,Up,200,13,2,13,41,13,83,630000,104.18.16.112,-
66.165.253.194,September 15 2024 8:42:39 AM EDT,New York - US,Up,200,52,2,9,35,14,113,630000,104.18.16.112,-
66.165.233.146,September 15 2024 8:37:28 AM EDT,New York - US,Up,200,25,2,9,30,14,80,630000,104.18.17.112,-
66.165.251.146,September 15 2024 8:32:18 AM EDT,New York - US,Up,200,28,2,10,33,13,86,630000,104.18.16.112,-
108.62.123.84,September 15 2024 8:32:18 AM EDT,Virginia - US,Up,200,5,3,11,61,15,96,630000,104.18.17.112,-
134.195.196.243,September 15 2024 8:32:18 AM EDT,Toronto - CA,Up,200,11,0,8,51,14,84,630000,104.18.17.112,-
45.10.22.81,September 15 2024 8:32:18 AM EDT,Las Vegas - US,Up,200,12,9,21,107,13,162,630000,104.18.17.112,-
45.58.47.160,September 15 2024 8:27:05 AM EDT,New York - US,Up,200,101,7,21,1665,18,1812,630000,104.18.16.112,-
198.211.100.169,September 15 2024 8:21:55 AM EDT,New York - US,Up,200,12,2,10,30,13,67,630004,104.18.17.112,-
209.151.153.107,September 15 2024 8:16:46 AM EDT,New York - US,Up,200,5,4,13,28,15,65,630004,104.18.17.112,-
45.58.47.160,September 15 2024 8:11:32 AM EDT,New York - US,Up,200,118,2,18,35,13,186,630004,104.18.16.112,-
66.165.233.146,September 15 2024 8:06:19 AM EDT,New York - US,Up,200,26,2,10,36,13,87,630004,104.18.17.112,-
172.96.165.98,September 15 2024 8:01:04 AM EDT,New York - US,Up,200,13,1,13,33,13,73,630004,104.18.16.112,-
174.129.225.90,September 15 2024 8:01:04 AM EDT,Virginia - US,Up,200,13,1,9,33,20,76,630004,104.18.16.112,-
134.195.196.243,September 15 2024 8:01:04 AM EDT,Toronto - CA,Up,200,95,2,23,39,14,173,630004,104.18.17.112,-
45.10.22.81,September 15 2024 8:01:04 AM EDT,Las Vegas - US,Up,200,12,10,20,96,11,150,630004,104.18.16.112,-
104.236.16.22,September 15 2024 7:55:49 AM EDT,New York - US,Up,200,12,1,10,54,15,92,630004,104.18.16.112,-
198.211.100.169,September 15 2024 7:50:34 AM EDT,New York - US,Up,200,24,1,10,36,14,86,630004,104.18.16.112,-
209.151.153.107,September 15 2024 7:45:26 AM EDT,New York - US,Up,200,8,1,9,31,13,62,630004,104.18.16.112,-
169.197.141.229,September 15 2024 7:40:14 AM EDT,New York - US,Up,200,22,1,8,30,14,75,630004,104.18.16.112,-
45.58.47.160,September 15 2024 7:35:03 AM EDT,New York - US,Up,200,60,2,25,42,13,143,630004,104.18.17.112,-
172.96.165.98,September 15 2024 7:29:50 AM EDT,New York - US,Up,200,23,2,13,30,13,81,630004,104.18.17.112,-
108.62.123.84,September 15 2024 7:29:50 AM EDT,Virginia - US,Up,200,5,2,10,115,11,143,630004,104.18.17.112,-
134.195.196.243,September 15 2024 7:29:50 AM EDT,Toronto - CA,Up,200,48,0,9,49,13,119,630004,104.18.16.112,-
45.10.22.81,September 15 2024 7:29:50 AM EDT,Las Vegas - US,Up,200,12,8,18,103,13,154,630004,104.18.17.112,-
169.197.141.229,September 15 2024 7:24:38 AM EDT,New York - US,Up,200,23,1,11,1581,13,1629,630004,104.18.16.112,-
169.197.141.229,September 15 2024 7:19:28 AM EDT,New York - US,Up,200,24,1,9,28,13,75,629997,104.18.17.112,-
104.236.16.22,September 15 2024 7:14:18 AM EDT,New York - US,Up,200,13,2,13,34,14,76,629997,104.18.16.112,-
104.236.114.81,September 15 2024 7:09:09 AM EDT,New York - US,Up,200,14,6,15,31,12,78,629997,104.18.16.112,-
169.197.141.229,September 15 2024 7:03:56 AM EDT,New York - US,Up,200,25,1,12,28,14,80,629997,104.18.16.112,-
169.197.141.229,September 15 2024 6:58:45 AM EDT,New York - US,Up,200,25,1,12,34,13,85,629997,104.18.17.112,-
207.244.104.199,September 15 2024 6:58:45 AM EDT,Virginia - US,Up,200,4,1,13,39,15,72,629997,104.18.16.112,-
159.203.37.151,September 15 2024 6:58:45 AM EDT,Toronto - CA,Up,200,69,1,12,32,12,126,629997,104.18.16.112,-
64.235.50.24,September 15 2024 6:58:45 AM EDT,Las Vegas - US,Up,200,12,9,16,48,13,98,629997,104.18.17.112,-
209.151.153.107,September 15 2024 6:53:36 AM EDT,New York - US,Up,200,7,2,10,135,13,167,629997,104.18.17.112,-
198.211.100.169,September 15 2024 6:48:28 AM EDT,New York - US,Up,200,29,11,32,33,16,121,629997,104.18.16.112,-
209.151.153.107,September 15 2024 6:43:15 AM EDT,New York - US,Up,200,8,1,10,33,13,66,629997,104.18.17.112,-
66.165.253.194,September 15 2024 6:38:08 AM EDT,New York - US,Up,200,52,2,23,30,12,119,629997,104.18.17.112,-
172.96.165.98,September 15 2024 6:32:54 AM EDT,New York - US,Up,200,12,1,11,28,13,66,629997,104.18.16.112,-
66.165.233.146,September 15 2024 6:27:44 AM EDT,New York - US,Up,200,50,2,10,34,17,113,629997,104.18.16.112,-
207.244.104.49,September 15 2024 6:27:44 AM EDT,Virginia - US,Up,200,4,2,10,50,10,76,629997,104.18.16.112,-
172.105.0.109,September 15 2024 6:27:44 AM EDT,Toronto - CA,Up,200,210,1,8,52,13,284,629997,104.18.17.112,-
45.10.22.81,September 15 2024 6:27:44 AM EDT,Las Vegas - US,Up,200,23,8,22,98,14,165,629997,104.18.17.112,-
209.151.153.107,September 15 2024 6:22:31 AM EDT,New York - US,Up,200,9,6,10,1585,14,1624,629997,104.18.16.112,-
104.236.114.81,September 15 2024 6:17:23 AM EDT,New York - US,Up,200,21,1,40,39,8,110,629999,104.18.16.112,-
209.151.153.107,September 15 2024 6:12:08 AM EDT,New York - US,Up,200,8,2,9,29,13,61,629999,104.18.16.112,-
66.165.253.194,September 15 2024 6:06:56 AM EDT,New York - US,Up,200,75,1,8,37,13,134,629999,104.18.17.112,-
66.165.251.146,September 15 2024 6:01:49 AM EDT,New York - US,Up,200,27,2,10,42,13,94,629999,104.18.17.112,-
66.165.233.146,September 15 2024 5:56:37 AM EDT,New York - US,Up,200,54,2,12,34,14,116,629999,104.18.16.112,-
174.129.225.90,September 15 2024 5:56:37 AM EDT,Virginia - US,Up,200,67,2,8,36,14,127,629999,104.18.16.112,-
172.105.0.109,September 15 2024 5:56:37 AM EDT,Toronto - CA,Up,200,336,1,9,49,13,408,629999,104.18.16.112,-
64.235.50.24,September 15 2024 5:56:37 AM EDT,Las Vegas - US,Up,200,13,8,19,47,19,106,629999,104.18.16.112,-
66.165.251.146,September 15 2024 5:51:28 AM EDT,New York - US,Up,200,28,2,11,33,12,86,629999,104.18.16.112,-
198.211.100.169,September 15 2024 5:46:20 AM EDT,New York - US,Up,200,14,4,14,31,13,76,629999,104.18.16.112,-
66.165.233.146,September 15 2024 5:41:12 AM EDT,New York - US,Up,200,52,1,12,31,15,112,629999,104.18.16.112,-
66.165.251.146,September 15 2024 5:36:03 AM EDT,New York - US,Up,200,25,2,12,33,16,88,629999,104.18.17.112,-
